,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test,p-value (FDR)
2186,2019-02-28 00:00:00-2019-10-31 00:00:00,0.08,0.51,19,2017-04-03 00:00:00-2018-10-26 00:00:00,0.08,0.55,48,0.8770535348078486,0.3811074043838063,False,False,0.0014748208901386604,160139,71070,58,54,Demographics,Promotion,mean,0.46749174937746907
1353,2019-05-22 00:00:00-2019-08-29 00:00:00,0.05,0.22,5,2017-04-20 00:00:00-2018-12-14 00:00:00,0.09,0.34,55,0.8781571455815813,0.3818131145861623,False,False,6.167592722699413e-09,160139,71070,58,54,Demographics,Promotion,mean,0.4680121403517836
1088,2019-04-03 00:00:00-2019-06-06 00:00:00,0.05,0.28,3,2017-03-08 00:00:00-2018-10-23 00:00:00,0.02,0.2,14,0.8801080480893776,0.38193293039087395,False,False,0.04225578729713639,160139,71070,58,54,Demographics,Promotion,mean,0.4680121403517836
825,2019-03-05 00:00:00-2019-11-13 00:00:00,0.02,0.17,5,2017-06-06 00:00:00-2018-07-31 00:00:00,0.02,0.22,8,0.8749973950504747,0.3821186079042782,False,False,1.0,160139,71070,58,54,Demographics,Promotion,mean,0.4680121403517836
1723,2019-03-05 00:00:00-2019-08-01 00:00:00,0.04,0.23,6,2018-07-23 00:00:00-2018-09-30 00:00:00,0.04,0.2,3,-0.8756950346216034,0.3835339049541242,False,False,0.7200710321824737,160139,71070,58,54,Demographics,Promotion,mean,0.4695051692171265
2080,2019-02-28 00:00:00-2019-12-30 00:00:00,61.92,27.31,18948,2017-02-28 00:00:00-2018-12-17 00:00:00,84.58,35.29,55653,0.8714524261733707,0.3838850729607296,True,False,3.754765857803603e-103,160139,71070,58,54,Demographics,Promotion,mean,0.46958401642574726
903,2019-07-18 00:00:00-2019-12-05 00:00:00,0.01,0.12,2,2017-05-09 00:00:00-2018-09-06 00:00:00,0.02,0.24,10,0.8729465346163487,0.3839909431976428,False,False,0.4480525581828957,160139,71070,58,54,Demographics,Promotion,mean,0.46958401642574726
2357,2019-04-03 00:00:00-2019-08-04 00:00:00,0.02,0.15,3,2018-01-22 00:00:00-2018-07-30 00:00:00,0.01,0.1,2,0.8695454787660353,0.3856267591965177,False,False,1.0,160139,71070,58,54,Demographics,Promotion,mean,0.4711092148146818
1376,2019-05-22 00:00:00-2019-08-29 00:00:00,0.05,0.22,5,2017-03-08 00:00:00-2018-12-11 00:00:00,0.64,2.1,414,0.8711847362616943,0.38563204122372363,False,False,5.607578656733841e-23,160139,71070,58,54,Demographics,Promotion,mean,0.4711092148146818
1685,2019-03-05 00:00:00-2019-08-01 00:00:00,0.04,0.23,6,2017-06-16 00:00:00-2018-10-18 00:00:00,0.02,0.17,11,0.868081210027039,0.38636707430698736,False,False,0.41933651958377305,160139,71070,58,54,Demographics,Promotion,mean,0.4717662285565665
66,2019-02-28 00:00:00-2019-10-15 00:00:00,0.02,0.13,4,2017-03-16 00:00:00-2018-12-07 00:00:00,0.18,0.66,113,-0.8645533686979626,0.387930212957622,False,False,1.096209815577719e-13,160139,71070,58,54,Demographics,Promotion,mean,0.47343319867073047
2551,2019-03-07 00:00:00-2019-12-13 00:00:00,0.13,0.61,38,2017-04-11 00:00:00-2018-11-30 00:00:00,0.1,0.43,60,0.8616801161660067,0.38935390660721625,False,False,0.005408497131053879,160139,71070,58,54,Demographics,Promotion,mean,0.47486338462524064
1954,2019-03-22 00:00:00-2019-12-30 00:00:00,0.01,0.13,3,2017-04-03 00:00:00-2018-10-26 00:00:00,0.08,0.55,48,-0.861236113965116,0.38949914742254266,False,False,1.0786205446165158e-05,160139,71070,58,54,Demographics,Promotion,mean,0.47486338462524064
2304,2019-04-17 00:00:00-2019-12-24 00:00:00,0.12,0.54,30,2017-03-08 00:00:00-2018-12-11 00:00:00,0.64,2.1,414,-0.8602673288885418,0.39012659672010175,False,False,9.785563917103616e-16,160139,71070,58,54,Demographics,Promotion,mean,0.47538605163244185
976,2019-04-08 00:00:00-2019-12-06 00:00:00,0.07,0.33,17,2017-03-22 00:00:00-2018-11-27 00:00:00,0.25,1.25,154,0.859219546256599,0.3907938251374544,False,False,7.999402897584287e-06,160139,71070,58,54,Demographics,Promotion,mean,0.4759566342814618
1608,2019-04-11 00:00:00-2019-11-26 00:00:00,0.02,0.15,5,2017-03-08 00:00:00-2018-12-11 00:00:00,0.64,2.1,414,-0.8525125222262083,0.39459090384320705,False,False,5.607578656733841e-23,160139,71070,58,54,Demographics,Promotion,mean,0.4803366117012474
2184,2019-02-28 00:00:00-2019-10-31 00:00:00,0.08,0.51,19,2017-10-17 00:00:00-2018-12-14 00:00:00,0.07,0.59,31,0.8509689673139822,0.39530209858950427,False,False,0.6241284145190286,160139,71070,58,54,Demographics,Promotion,mean,0.4809575889247682
947,2019-04-08 00:00:00-2019-12-06 00:00:00,0.07,0.33,17,2017-04-20 00:00:00-2018-12-14 00:00:00,0.09,0.34,55,-0.8436291246373019,0.39931673328781725,False,False,1.2413550592227726e-05,160139,71070,58,54,Demographics,Promotion,mean,0.4855951327018093
2495,2019-03-07 00:00:00-2019-12-13 00:00:00,0.13,0.61,38,2017-10-16 00:00:00-2018-02-13 00:00:00,0.03,0.22,4,0.8426304300613593,0.400249750570263,False,False,0.0011052403945089656,160139,71070,58,54,Demographics,Promotion,mean,0.48644618040364573
2684,2019-03-04 00:00:00-2019-12-28 00:00:00,0.31,1.15,92,2018-04-23 00:00:00-2018-11-22 00:00:00,0.02,0.15,5,0.8417415035413826,0.4004232981667134,False,False,1.0213969537630608e-05,160139,71070,58,54,Demographics,Promotion,mean,0.48644618040364573
2249,2019-03-05 00:00:00-2019-10-01 00:00:00,0.01,0.1,2,2017-06-24 00:00:00-2018-12-12 00:00:00,0.11,0.53,59,-0.8354113160263555,0.4041189792783828,False,False,7.389839965108084e-07,160139,71070,58,54,Demographics,Promotion,mean,0.49068659818979277
2330,2019-04-03 00:00:00-2019-08-04 00:00:00,0.02,0.15,3,2018-02-28 00:00:00-2018-09-19 00:00:00,0.03,0.29,7,0.8287350011163044,0.4083437483591442,False,False,1.0,160139,71070,58,54,Demographics,Promotion,mean,0.4955648128234769
1639,2019-03-04 00:00:00-2019-12-30 00:00:00,1.1,2.6,332,2017-03-13 00:00:00-2017-04-13 00:00:00,0.09,0.3,3,-0.8293311009503196,0.4130514385596915,False,False,5.141308250338759e-19,160139,71070,58,54,Demographics,Promotion,mean,0.5009259468886308
2774,2019-04-02 00:00:00-2019-11-29 00:00:00,0.22,0.94,54,2017-03-22 00:00:00-2018-11-27 00:00:00,0.25,1.25,154,0.8191703835012496,0.41318013930236985,False,False,0.046716730615656385,160139,71070,58,54,Demographics,Promotion,mean,0.5009259468886308
164,2019-04-04 00:00:00-2019-12-06 00:00:00,0.11,0.51,28,2017-03-22 00:00:00-2018-11-27 00:00:00,0.25,1.25,154,0.8182812767485632,0.41370755181496066,False,False,6.898818238867088e-05,160139,71070,58,54,Demographics,Promotion,mean,0.5013112785923941
2767,2019-04-02 00:00:00-2019-11-29 00:00:00,0.22,0.94,54,2018-07-23 00:00:00-2018-09-30 00:00:00,0.04,0.2,3,-0.8179112782298205,0.41591189992546085,False,False,2.749701628627591e-06,160139,71070,58,54,Demographics,Promotion,mean,0.5037272225932671
434,2019-07-19 00:00:00-2019-08-01 00:00:00,0.14,0.36,2,2017-03-09 00:00:00-2018-12-10 00:00:00,0.74,1.76,472,0.8391850171330989,0.41642491854136665,False,False,1.6650771426158639e-37,160139,71070,58,54,Demographics,Promotion,mean,0.5038625572562013
2955,2019-02-28 00:00:00-2019-12-30 00:00:00,5.03,4.97,1538,2018-04-21 00:00:00-2018-04-24 00:00:00,0.5,0.58,2,-0.9396970377633973,0.41644493131083193,False,False,2.4613548159305043e-80,160139,71070,58,54,Demographics,Promotion,mean,0.5038625572562013
866,2019-03-05 00:00:00-2019-11-13 00:00:00,0.02,0.17,5,2017-07-20 00:00:00-2018-10-18 00:00:00,0.05,0.28,21,-0.8108776849702897,0.4177681829727342,False,False,0.020425701939090164,160139,71070,58,54,Demographics,Promotion,mean,0.5052080352228414
3083,2019-04-04 00:00:00-2019-12-05 00:00:00,0.08,0.37,19,2017-03-22 00:00:00-2018-11-29 00:00:00,0.09,0.44,58,0.8082910342699527,0.41947260135561215,False,False,0.001340940958879925,160139,71070,58,54,Demographics,Promotion,mean,0.5066883025116312
1585,2019-04-11 00:00:00-2019-11-26 00:00:00,0.02,0.15,5,2017-04-20 00:00:00-2018-12-14 00:00:00,0.09,0.34,55,-0.8081673123938156,0.4195654860055762,False,False,6.167592722699413e-09,160139,71070,58,54,Demographics,Promotion,mean,0.5066883025116312
1815,2019-03-08 00:00:00-2019-12-24 00:00:00,0.08,0.47,23,2017-04-06 00:00:00-2018-10-24 00:00:00,0.06,0.28,36,-0.8076375471655453,0.4196277287941227,False,False,0.003482400790176201,160139,71070,58,54,Demographics,Promotion,mean,0.5066883025116312
1570,2019-04-11 00:00:00-2019-11-26 00:00:00,0.02,0.15,5,2017-11-02 00:00:00-2018-11-16 00:00:00,0.03,0.18,10,0.806396636461878,0.42059339263158657,False,False,0.41835859591888,160139,71070,58,54,Demographics,Promotion,mean,0.5075980803101691
1667,2019-03-04 00:00:00-2019-12-30 00:00:00,1.1,2.6,332,2017-03-09 00:00:00-2018-12-14 00:00:00,0.34,1.11,222,0.8045476632682753,0.42136023439252723,False,False,0.409324052660194,160139,71070,58,54,Demographics,Promotion,mean,0.5082671107750505
845,2019-03-05 00:00:00-2019-11-13 00:00:00,0.02,0.17,5,2017-05-09 00:00:00-2018-09-06 00:00:00,0.02,0.24,10,0.8031990856557343,0.42234221409621586,False,False,1.0,160139,71070,58,54,Demographics,Promotion,mean,0.5091948468337442
1607,2019-04-11 00:00:00-2019-11-26 00:00:00,0.02,0.15,5,2018-07-23 00:00:00-2018-09-30 00:00:00,0.04,0.2,3,-0.8054880943926951,0.42262483370218495,False,False,0.7213400208853635,160139,71070,58,54,Demographics,Promotion,mean,0.509278892803842
2226,2019-03-05 00:00:00-2019-10-01 00:00:00,0.01,0.1,2,2017-08-25 00:00:00-2018-10-04 00:00:00,0.01,0.11,3,0.799981165297425,0.424392911812181,False,False,1.0,160139,71070,58,54,Demographics,Promotion,mean,0.5111519864323952
835,2019-03-05 00:00:00-2019-11-13 00:00:00,0.02,0.17,5,2017-07-27 00:00:00-2017-11-30 00:00:00,0.06,0.32,7,-0.7973985823076848,0.4261400872043528,False,False,1.0,160139,71070,58,54,Demographics,Promotion,mean,0.5129390081421775
157,2019-04-04 00:00:00-2019-12-06 00:00:00,0.11,0.51,28,2018-07-23 00:00:00-2018-09-30 00:00:00,0.04,0.2,3,-0.7996527258790648,0.4263054967335489,False,False,0.004992632675188084,160139,71070,58,54,Demographics,Promotion,mean,0.5129390081421775
1719,2019-03-05 00:00:00-2019-08-01 00:00:00,0.04,0.23,6,2018-01-22 00:00:00-2018-07-30 00:00:00,0.01,0.1,2,0.7952675864288148,0.4270819964158269,False,False,0.445469870917765,160139,71070,58,54,Demographics,Promotion,mean,0.513511256363258
2281,2019-04-17 00:00:00-2019-12-24 00:00:00,0.12,0.54,30,2017-04-20 00:00:00-2018-12-14 00:00:00,0.09,0.34,55,-0.7946461421678015,0.42721045157311177,False,False,0.0006304635393479557,160139,71070,58,54,Demographics,Promotion,mean,0.513511256363258
1082,2019-04-03 00:00:00-2019-06-06 00:00:00,0.05,0.28,3,2017-10-17 00:00:00-2018-12-14 00:00:00,0.07,0.59,31,0.7981490098537956,0.427494986124793,False,False,0.04183305773762099,160139,71070,58,54,Demographics,Promotion,mean,0.5135951817230059
1924,2019-03-22 00:00:00-2019-12-30 00:00:00,0.01,0.13,3,2018-02-28 00:00:00-2018-09-19 00:00:00,0.03,0.29,7,-0.7919856846347804,0.4289246885406197,False,False,1.0,160139,71070,58,54,Demographics,Promotion,mean,0.5149082868517513
1084,2019-04-03 00:00:00-2019-06-06 00:00:00,0.05,0.28,3,2017-04-03 00:00:00-2018-10-26 00:00:00,0.08,0.55,48,0.7957032017445324,0.42901848482255034,False,False,1.0786205446165158e-05,160139,71070,58,54,Demographics,Promotion,mean,0.5149082868517513
3076,2019-04-04 00:00:00-2019-12-05 00:00:00,0.08,0.37,19,2017-03-28 00:00:00-2018-09-14 00:00:00,0.07,0.41,40,0.7865478493859441,0.43200697012453915,False,False,0.06922795132567514,160139,71070,58,54,Demographics,Promotion,mean,0.5182350413931281
839,2019-03-05 00:00:00-2019-11-13 00:00:00,0.02,0.17,5,2017-04-05 00:00:00-2018-12-10 00:00:00,0.04,0.24,27,-0.7836430018355314,0.4336517781439009,False,False,0.00046046437857989335,160139,71070,58,54,Demographics,Promotion,mean,0.5199473951479754
1829,2019-03-08 00:00:00-2019-12-24 00:00:00,0.08,0.47,23,2017-03-11 00:00:00-2018-12-11 00:00:00,0.07,0.44,42,0.781691339987023,0.4347951386972926,False,False,0.21014167484094823,160139,71070,58,54,Demographics,Promotion,mean,0.5210571000821261
9,2019-03-29 00:00:00-2019-12-20 00:00:00,0.07,0.35,20,2017-03-22 00:00:00-2018-11-29 00:00:00,0.09,0.44,58,0.7778978657289384,0.4370845395566457,False,False,0.004233865248536296,160139,71070,58,54,Demographics,Promotion,mean,0.523538416935151
489,2019-03-25 00:00:00-2019-12-20 00:00:00,0.27,0.79,73,2017-04-19 00:00:00-2018-12-17 00:00:00,0.37,0.86,222,-0.7730359163922604,0.43987459176287014,False,False,1.554229963097133e-13,160139,71070,58,54,Demographics,Promotion,mean,0.5266166283767694
2227,2019-03-05 00:00:00-2019-10-01 00:00:00,0.01,0.1,2,2017-07-27 00:00:00-2017-11-30 00:00:00,0.06,0.32,7,-0.7732589549574478,0.4401037696194601,False,False,0.4458943454918317,160139,71070,58,54,Demographics,Promotion,mean,0.5266274221759623
969,2019-04-08 00:00:00-2019-12-06 00:00:00,0.07,0.33,17,2018-07-23 00:00:00-2018-09-30 00:00:00,0.04,0.2,3,-0.770325083461492,0.44335831322884456,False,False,0.022138839274085727,160139,71070,58,54,Demographics,Promotion,mean,0.5302565426216981
1349,2019-05-22 00:00:00-2019-08-29 00:00:00,0.05,0.22,5,2017-03-13 00:00:00-2017-04-13 00:00:00,0.09,0.3,3,-0.770935776582592,0.4450202801019555,False,False,0.718216129533986,160139,71070,58,54,Demographics,Promotion,mean,0.5319782658690042
2006,2019-02-28 00:00:00-2019-12-30 00:00:00,4.51,4.79,1379,2017-03-04 00:00:00-2018-12-17 00:00:00,5.44,5.4,3557,0.7620187751990017,0.44638441590203737,False,False,5.255338064471916e-76,160139,71070,58,54,Demographics,Promotion,mean,0.5333424189998368
1613,2019-04-11 00:00:00-2019-11-26 00:00:00,0.02,0.15,5,2017-04-25 00:00:00-2018-12-12 00:00:00,0.16,0.72,93,0.7574410843942723,0.4494577725154929,False,False,3.5996564425131755e-09,160139,71070,58,54,Demographics,Promotion,mean,0.5367463763639836
2324,2019-04-03 00:00:00-2019-08-04 00:00:00,0.02,0.15,3,2017-11-02 00:00:00-2018-11-16 00:00:00,0.03,0.18,10,0.7573775761610266,0.4500121913998554,False,False,0.14569487505893866,160139,71070,58,54,Demographics,Promotion,mean,0.5371403003135998
2163,2019-02-28 00:00:00-2019-10-31 00:00:00,0.08,0.51,19,2017-04-06 00:00:00-2018-10-24 00:00:00,0.06,0.28,36,-0.7552311056169949,0.45052519058874774,False,False,9.194703014139211e-05,160139,71070,58,54,Demographics,Promotion,mean,0.5374844169018875
2,2019-03-29 00:00:00-2019-12-20 00:00:00,0.07,0.35,20,2017-03-28 00:00:00-2018-09-14 00:00:00,0.07,0.41,40,0.7530992493320562,0.45176459195452945,False,False,0.14696351297928928,160139,71070,58,54,Demographics,Promotion,mean,0.5386943688710042
217,2019-04-25 00:00:00-2019-12-20 00:00:00,0.03,0.18,8,2017-03-09 00:00:00-2018-12-14 00:00:00,0.34,1.11,222,-0.7497773327806065,0.4538918783871493,False,False,1.718435665669514e-17,160139,71070,58,54,Demographics,Promotion,mean,0.5405798781355388
241,2019-03-08 00:00:00-2019-07-27 00:00:00,0.06,0.29,8,2017-03-22 00:00:00-2018-11-29 00:00:00,0.09,0.44,58,0.7504532648602278,0.4540408283876841,False,False,5.2931706792904514e-06,160139,71070,58,54,Demographics,Promotion,mean,0.5405798781355388
345,2019-02-28 00:00:00-2019-12-30 00:00:00,7.57,5.31,2317,2018-04-21 00:00:00-2018-04-24 00:00:00,0.5,0.58,2,-0.8571977694367606,0.45421431284930003,False,False,3.0122431263079533e-116,160139,71070,58,54,Demographics,Promotion,mean,0.5405798781355388
2303,2019-04-17 00:00:00-2019-12-24 00:00:00,0.12,0.54,30,2018-07-23 00:00:00-2018-09-30 00:00:00,0.04,0.2,3,-0.7520034139182762,0.45424981398513087,False,False,0.0010747904186922054,160139,71070,58,54,Demographics,Promotion,mean,0.5405798781355388
1692,2019-03-05 00:00:00-2019-08-01 00:00:00,0.04,0.23,6,2018-02-28 00:00:00-2018-09-19 00:00:00,0.03,0.29,7,0.7458886271045511,0.45634546701296486,False,False,0.7210383384846668,160139,71070,58,54,Demographics,Promotion,mean,0.5428037578791706
233,2019-03-08 00:00:00-2019-07-27 00:00:00,0.06,0.29,8,2017-10-16 00:00:00-2018-02-13 00:00:00,0.03,0.22,4,0.7432990884117906,0.4579753131105996,False,False,0.4980964239116068,160139,71070,58,54,Demographics,Promotion,mean,0.5442782394623855
234,2019-03-08 00:00:00-2019-07-27 00:00:00,0.06,0.29,8,2017-03-28 00:00:00-2018-09-14 00:00:00,0.07,0.41,40,0.7436736601059961,0.45804017392883867,False,False,0.0010355767558707467,160139,71070,58,54,Demographics,Promotion,mean,0.5442782394623855
1711,2019-03-05 00:00:00-2019-08-01 00:00:00,0.04,0.23,6,2017-03-16 00:00:00-2018-08-18 00:00:00,0.03,0.17,15,-0.7414394000943498,0.4589213259908266,False,False,0.042147868188556446,160139,71070,58,54,Demographics,Promotion,mean,0.5450545242155199
859,2019-03-05 00:00:00-2019-11-13 00:00:00,0.02,0.17,5,2017-04-25 00:00:00-2018-12-12 00:00:00,0.16,0.72,93,-0.7400656644653747,0.45969969984211057,False,False,1.0789076008211792e-09,160139,71070,58,54,Demographics,Promotion,mean,0.5457080307803119
797,2019-03-05 00:00:00-2019-12-12 00:00:00,0.07,0.3,20,2017-03-09 00:00:00-2018-12-14 00:00:00,0.34,1.11,222,-0.73697521733896,0.46147633721062886,False,False,3.6494954690449695e-13,160139,71070,58,54,Demographics,Promotion,mean,0.5475453366110239
2494,2019-03-07 00:00:00-2019-12-13 00:00:00,0.13,0.61,38,2017-05-24 00:00:00-2018-11-21 00:00:00,0.06,0.31,34,0.734469583414292,0.46300594939874196,False,False,0.44165011060557136,160139,71070,58,54,Demographics,Promotion,mean,0.549087868597814
2258,2019-03-05 00:00:00-2019-10-01 00:00:00,0.01,0.1,2,2017-07-20 00:00:00-2018-10-18 00:00:00,0.05,0.28,21,-0.7339952136355719,0.4633856570658096,False,False,0.0033040265657763193,160139,71070,58,54,Demographics,Promotion,mean,0.5492658531721588
1847,2019-03-08 00:00:00-2019-12-24 00:00:00,0.08,0.47,23,2017-04-08 00:00:00-2018-12-14 00:00:00,0.11,0.63,70,0.7292027066571847,0.4662817880892801,False,False,0.00020040332118843057,160139,71070,58,54,Demographics,Promotion,mean,0.5524249812330649
1952,2019-03-22 00:00:00-2019-12-30 00:00:00,0.01,0.13,3,2017-10-17 00:00:00-2018-12-14 00:00:00,0.07,0.59,31,-0.7259205672713649,0.46814951351712175,False,False,0.04183305773762099,160139,71070,58,54,Demographics,Promotion,mean,0.5543098494204509
2517,2019-03-07 00:00:00-2019-12-13 00:00:00,0.13,0.61,38,2017-07-27 00:00:00-2017-11-30 00:00:00,0.06,0.32,7,0.7261917669593687,0.46833620638742945,False,False,0.006689028768399724,160139,71070,58,54,Demographics,Promotion,mean,0.5543098494204509
559,2019-03-27 00:00:00-2019-12-03 00:00:00,0.1,0.52,26,2018-01-22 00:00:00-2018-07-30 00:00:00,0.01,0.1,2,0.724804658542462,0.4690340908450241,False,False,0.0030685130534227126,160139,71070,58,54,Demographics,Promotion,mean,0.5548612983685943
3075,2019-04-04 00:00:00-2019-12-05 00:00:00,0.08,0.37,19,2017-10-16 00:00:00-2018-02-13 00:00:00,0.03,0.22,4,0.722215311602998,0.47080263404097,False,False,0.02216650484257027,160139,71070,58,54,Demographics,Promotion,mean,0.5566781515699458
1573,2019-04-11 00:00:00-2019-11-26 00:00:00,0.02,0.15,5,2018-04-18 00:00:00-2018-12-17 00:00:00,0.04,0.27,10,0.7201240497606951,0.47189626791000094,False,False,0.7700639498586135,160139,71070,58,54,Demographics,Promotion,mean,0.557695589348183
89,2019-02-28 00:00:00-2019-10-15 00:00:00,0.02,0.13,4,2017-03-11 00:00:00-2018-12-11 00:00:00,0.07,0.44,42,0.7098234445867965,0.4783986923926209,False,False,0.0019952989904398906,160139,71070,58,54,Demographics,Promotion,mean,0.5648408105319693
2367,2019-04-03 00:00:00-2019-08-04 00:00:00,0.02,0.15,3,2017-04-25 00:00:00-2018-12-12 00:00:00,0.16,0.72,93,0.7108714660399954,0.4784144992214757,False,False,3.0309423669867844e-10,160139,71070,58,54,Demographics,Promotion,mean,0.5648408105319693
2511,2019-03-07 00:00:00-2019-12-13 00:00:00,0.13,0.61,38,2017-04-06 00:00:00-2018-10-24 00:00:00,0.06,0.28,36,0.7065613532933093,0.48020503645872004,False,False,0.08553325298994562,160139,71070,58,54,Demographics,Promotion,mean,0.5666751096246958
2618,2019-02-28 00:00:00-2019-12-23 00:00:00,0.15,0.55,46,2017-03-16 00:00:00-2018-12-07 00:00:00,0.18,0.66,113,0.7042295666321972,0.4816092909238918,False,False,0.0002864012037896009,160139,71070,58,54,Demographics,Promotion,mean,0.5680519841666416
1798,2019-03-08 00:00:00-2019-12-24 00:00:00,0.08,0.47,23,2017-05-24 00:00:00-2018-11-21 00:00:00,0.06,0.31,34,-0.7037075255301908,0.48186443906248144,False,False,0.04474760673179792,160139,71070,58,54,Demographics,Promotion,mean,0.568072813325508
